p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
8.02792480766e-14	4.03001825344e-11	Interferon Signaling	Reactome	R-HSA-913531	ENSG00000185745; ENSG00000206503; ENSG00000196126; ENSG00000179344; ENSG00000134321; ENSG00000187608; ENSG00000184557; ENSG00000204525; ENSG00000185201; ENSG00000206341; ENSG00000101347; ENSG00000126709; ENSG00000132530; ENSG00000125148; ENSG00000157601; ENSG00000204632; ENSG00000198502; ENSG00000142089; ENSG00000231389; ENSG00000117226	9636; 3434; 4599; 3127; 54739; 3113; 3107; 3123; 2635; 25939; 3136; 9021; 91543; 10581; 3119; 3105; 3135; 2537; 10410; 4502	158	158
8.03951512868e-13	2.0179182973e-10	Interferon alpha/beta signaling	Reactome	R-HSA-909733	ENSG00000185745; ENSG00000206341; ENSG00000126709; ENSG00000142089; ENSG00000134321; ENSG00000187608; ENSG00000184557; ENSG00000185201; ENSG00000206503; ENSG00000101347; ENSG00000132530; ENSG00000157601; ENSG00000204632; ENSG00000204525	3105; 54739; 3135; 9021; 9636; 3434; 3107; 3136; 91543; 2537; 25939; 4599; 10410; 10581	70	70
9.44473661416e-11	1.5804192601e-08	HSP90 chaperone cycle for steroid hormone receptors (SHR)	Reactome	R-HSA-3371497	ENSG00000204388; ENSG00000004478; ENSG00000086061; ENSG00000080824; ENSG00000132002; ENSG00000168439; ENSG00000110958; ENSG00000096060	10728; 3320; 10963; 3301; 2289; 2288; 3337; 3304	19	19
2.48175983303e-10	3.11460859046e-08	Interferon alpha-beta signaling	Wikipathways	WP1835	ENSG00000185745; ENSG00000126709; ENSG00000134321; ENSG00000142089; ENSG00000187608; ENSG00000185201; ENSG00000101347; ENSG00000132530	10410; 2537; 3434; 10581; 25939; 54739; 91543; 9636	21	21
5.85608909208e-09	5.20044099025e-07	Antigen processing and presentation - Homo sapiens (human)	KEGG	path:hsa04612	ENSG00000170606; ENSG00000198502; ENSG00000241106; ENSG00000204525; ENSG00000080824; ENSG00000204388; ENSG00000206503; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000231389	3105; 3107; 3112; 3113; 3119; 3123; 3135; 3127; 3304; 3308; 3320	77	73
7.22740514083e-09	5.20044099025e-07	Type I diabetes mellitus - Homo sapiens (human)	KEGG	path:hsa04940	ENSG00000198502; ENSG00000241106; ENSG00000204525; ENSG00000206503; ENSG00000179344; ENSG00000144381; ENSG00000204632; ENSG00000196126; ENSG00000231389	3329; 3105; 3107; 3112; 3113; 3119; 3123; 3127; 3135	43	43
7.25161094258e-09	5.20044099025e-07	Cytokine Signaling in Immune system	Reactome	R-HSA-1280215	ENSG00000206503; ENSG00000198502; ENSG00000126709; ENSG00000134321; ENSG00000231389; ENSG00000115590; ENSG00000125148; ENSG00000168610; ENSG00000117226; ENSG00000077150; ENSG00000185745; ENSG00000142089; ENSG00000206341; ENSG00000101347; ENSG00000179344; ENSG00000204632; ENSG00000090376; ENSG00000163221; ENSG00000187608; ENSG00000184557; ENSG00000185201; ENSG00000132530; ENSG00000157601; ENSG00000196126; ENSG00000204525	3127; 2537; 10410; 6283; 3123; 2635; 91543; 3105; 3135; 4599; 6774; 4502; 9636; 3107; 25939; 3136; 3434; 9021; 10581; 3119; 11213; 54739; 3113; 7850; 4791	458	458
3.87725445137e-08	2.43297716824e-06	Allograft rejection - Homo sapiens (human)	KEGG	path:hsa05330	ENSG00000198502; ENSG00000241106; ENSG00000204525; ENSG00000206503; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000231389	3119; 3105; 3107; 3112; 3113; 3123; 3127; 3135	38	37
7.44721930248e-08	4.15389343316e-06	Graft-versus-host disease - Homo sapiens (human)	KEGG	path:hsa05332	ENSG00000198502; ENSG00000241106; ENSG00000204525; ENSG00000206503; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000231389	3105; 3107; 3112; 3113; 3119; 3123; 3127; 3135	41	40
8.77296301429e-08	4.40402743317e-06	Interferon gamma signaling	Reactome	R-HSA-877300	ENSG00000206503; ENSG00000196126; ENSG00000231389; ENSG00000184557; ENSG00000206341; ENSG00000125148; ENSG00000179344; ENSG00000204632; ENSG00000198502; ENSG00000204525; ENSG00000117226	3127; 3113; 3107; 3123; 2635; 3136; 9021; 3119; 3105; 3135; 4502	94	94
