p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.2075675386e-07	0.000171836860742	Nuclear Receptors Meta-Pathway	Wikipathways	WP2882	ENSG00000185950; ENSG00000147804; ENSG00000186951; ENSG00000073756; ENSG00000134202; ENSG00000108691; ENSG00000106853; ENSG00000087191; ENSG00000134107; ENSG00000117479; ENSG00000104635; ENSG00000077150; ENSG00000159228; ENSG00000023445; ENSG00000108602; ENSG00000084207; ENSG00000150907; ENSG00000069702; ENSG00000138119; ENSG00000176153; ENSG00000168765; ENSG00000131389; ENSG00000110092; ENSG00000211445; ENSG00000116044; ENSG00000116171	218; 5743; 4780; 2950; 595; 6342; 5465; 7049; 2308; 55630; 2877; 26509; 330; 6533; 5705; 4791; 2948; 10560; 8660; 2947; 6347; 873; 23516; 2878; 8553; 22949	316	315
1.45042466383e-06	0.00103197714831	Metabolism	Reactome	R-HSA-1430728	ENSG00000197324; ENSG00000176974; ENSG00000159423; ENSG00000168528; ENSG00000130649; ENSG00000144455; ENSG00000006831; ENSG00000151689; ENSG00000148344; ENSG00000116337; ENSG00000171766; ENSG00000169738; ENSG00000188921; ENSG00000176387; ENSG00000135821; ENSG00000186951; ENSG00000103489; ENSG00000073756; ENSG00000177628; ENSG00000116171; ENSG00000134202; ENSG00000166741; ENSG00000100504; ENSG00000013288; ENSG00000106853; ENSG00000162882; ENSG00000101444; ENSG00000042445; ENSG00000167600; ENSG00000067225; ENSG00000114115; ENSG00000120915; ENSG00000129353; ENSG00000119689; ENSG00000138801; ENSG00000132376; ENSG00000124588; ENSG00000108602; ENSG00000204084; ENSG00000068745; ENSG00000092621; ENSG00000154229; ENSG00000197375; ENSG00000159228; ENSG00000148218; ENSG00000182197; ENSG00000196616; ENSG00000138356; ENSG00000117479; ENSG00000185813; ENSG00000176890; ENSG00000134324; ENSG00000104267; ENSG00000103043; ENSG00000103485; ENSG00000166165; ENSG00000083720; ENSG00000145675; ENSG00000108479; ENSG00000119711; ENSG00000103502; ENSG00000185133; ENSG00000131979; ENSG00000059573; ENSG00000176153; ENSG00000105679; ENSG00000168765; ENSG00000182054; ENSG00000170482; ENSG00000176095; ENSG00000167900; ENSG00000070214; ENSG00000160200; ENSG00000084207; ENSG00000114650; ENSG00000170509; ENSG00000196715; ENSG00000160209; ENSG00000114200; ENSG00000104763; ENSG00000167535; ENSG00000188257	5743; 54884; 55697; 6342; 154807; 784; 873; 3633; 79602; 2131; 3291; 23498; 10560; 191; 2948; 5833; 427; 8659; 5320; 22949; 875; 29785; 5832; 26020; 2629; 4329; 5947; 6470; 590; 218; 1152; 1743; 401494; 1571; 5465; 125; 27124; 7298; 2950; 64131; 2628; 760; 210; 9536; 271; 6584; 9963; 2752; 3418; 9061; 4835; 2877; 51181; 23446; 23324; 51447; 5019; 23475; 345275; 316; 5578; 5836; 51763; 4837; 2053; 3628; 26330; 5315; 22937; 2584; 7083; 9807; 2947; 26227; 10423; 2643; 23175; 8566; 5295; 285362; 347735; 57153	1972	1954
5.68503495556e-06	0.00269660158059	Folate Metabolism	Wikipathways	WP176	ENSG00000176974; ENSG00000108691; ENSG00000176153; ENSG00000101444; ENSG00000171105; ENSG00000165029; ENSG00000160200; ENSG00000211445; ENSG00000077150; ENSG00000112096	6470; 191; 6347; 875; 3643; 2877; 2878; 6648; 4791; 19	66	66
1.46118121534e-05	0.00432944659063	Longevity regulating pathway - Homo sapiens (human)	KEGG	path:hsa04211	ENSG00000187840; ENSG00000175224; ENSG00000171105; ENSG00000006831; ENSG00000141564; ENSG00000150907; ENSG00000145675; ENSG00000118689; ENSG00000185950; ENSG00000080546; ENSG00000112096	2309; 9776; 3643; 1978; 27244; 5295; 57521; 79602; 2308; 8660; 6648	89	89
1.52123913936e-05	0.00432944659063	Alpha 6 Beta 4 signaling pathway	Wikipathways	WP244	ENSG00000187840; ENSG00000185950; ENSG00000154229; ENSG00000145675; ENSG00000179295; ENSG00000053747; ENSG00000091136	5295; 3909; 5781; 3912; 1978; 5578; 8660	33	33
2.17379017735e-05	0.00515550570396	DNA Damage Response (only ATM dependent)	Wikipathways	WP710	ENSG00000169750; ENSG00000171105; ENSG00000078900; ENSG00000110092; ENSG00000112576; ENSG00000122861; ENSG00000165879; ENSG00000145675; ENSG00000116171; ENSG00000118689; ENSG00000077150; ENSG00000112096	6648; 3643; 595; 2309; 5328; 10023; 7161; 5295; 5881; 6342; 896; 4791	110	110
3.10974760937e-05	0.00591270831552	G1 to S cell cycle control	Wikipathways	WP45	ENSG00000112576; ENSG00000073111; ENSG00000198176; ENSG00000100297; ENSG00000110092; ENSG00000116717; ENSG00000101412; ENSG00000129355; ENSG00000117748	4174; 595; 1032; 896; 7027; 1869; 6118; 4171; 1647	64	64
3.32408057092e-05	0.00591270831552	LncRNA involvement in canonical Wnt signaling and colorectal cancer	Wikipathways	WP4258	ENSG00000112576; ENSG00000145506; ENSG00000099284; ENSG00000145423; ENSG00000110092; ENSG00000140807; ENSG00000168646; ENSG00000107984; ENSG00000122861; ENSG00000165879; ENSG00000163904	55506; 595; 85409; 85407; 5328; 6423; 8313; 10023; 59343; 896; 22943	97	97
4.76493552004e-05	0.00739692532439	IL-7	NetPath	Pathway_IL-7	ENSG00000185950; ENSG00000114423; ENSG00000150907; ENSG00000145675; ENSG00000118689; ENSG00000120899	8660; 2308; 5295; 868; 2309; 2185	27	27
5.19812039662e-05	0.00739692532439	Cell Cycle	Wikipathways	WP179	ENSG00000112576; ENSG00000127564; ENSG00000073111; ENSG00000149554; ENSG00000198176; ENSG00000100297; ENSG00000110092; ENSG00000116717; ENSG00000101412; ENSG00000129355; ENSG00000101224; ENSG00000097046	994; 595; 9088; 7027; 1647; 1032; 1869; 4174; 4171; 1111; 896; 8317	120	120
