p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
4.83308302889e-22	1.11692548798e-18	Interferon Signaling	Reactome	R-HSA-913531	HLA-H; MT2A; HLA-DPB1; HLA-C; HLA-B; HLA-A; MX2; HLA-F; MX1; UBE2L6; IFNGR1; IFIT3; IFIT2; IFIT1; DDX58; TRIM45; IRF1; PPM1B; STAT1; RSAD2; OAS3; OAS2; ISG15; ICAM1; GBP2; PML; HLA-DQB1; IFITM3; IFITM2; IFITM1; GBP3; HLA-G; GBP1; HLA-DRB1; OASL; TRIM22; HLA-DRB5; HLA-DPA1; VCAM1; SAMHD1; PTPN1; GBP4; IRF3; XAF1; IRF7; SOCS3; UBA7; IFI6; EIF4A1; EIF4G1; ISG20; TRIM5	7412; 9636; 3134; 3106; 3434; 5495; 5371; 5770; 3433; 3669; 8519; 4599; 3127; 54739; 9246; 3113; 6772; 4600; 85363; 8638; 3107; 3665; 1981; 4940; 115361; 3123; 2635; 7318; 25939; 80263; 10346; 3136; 3661; 9021; 91543; 23586; 10581; 3119; 3383; 3105; 3135; 2634; 3459; 2633; 1973; 3659; 3115; 2537; 3437; 10410; 4939; 4502	158	158
1.89440196891e-17	2.18898147507e-14	Cytokine Signaling in Immune system	Reactome	R-HSA-1280215	LIF; S100A12; OAS3; OAS2; RELB; RELA; IFITM3; HLA-DPB1; IFITM1; SHC1; HLA-DRB1; OASL; TRIM22; HLA-DRB5; TNIP2; IL15RA; TNFRSF25; XAF1; GH1; SOCS3; EIF4G1; CSF3; HLA-H; NFKBIB; HLA-B; HLA-A; NFKBIA; HLA-G; HLA-F; MX1; UBE2L6; IFNGR1; IFIT3; IL1R2; IL1R1; RSAD2; DDX58; PPM1B; JUN; ISG15; JAK3; PIK3R1; IL4R; GBP3; GBP2; GBP1; GBP4; UBA7; PTPN1; TRIM45; IRF3; IRF1; IRF7; TNFRSF1A; EIF4A1; ISG20; TNFSF13B; STAT3; STAT1; IFIT2; HLA-C; CISH; ICAM1; PML; NFKB2; HLA-DQB1; MX2; RPS6KA2; FLT3LG; VCAM1; IRAK3; IFI6; IL6; HLA-DPA1; MT2A; IFITM2; MAPKAPK2; NOD1; IFIT1; TRAF2; IL18R1; IL32; HGF; SAMHD1; CASP1; TRIM5	3601; 3976; 5495; 3134; 3106; 5371; 2323; 8519; 3127; 7132; 3665; 4940; 4792; 834; 9261; 80263; 10346; 3566; 23586; 2537; 3437; 10410; 115361; 3433; 6283; 2633; 6772; 8638; 1981; 3123; 2635; 7318; 3661; 10392; 91543; 3105; 3135; 5970; 3554; 4599; 6774; 9235; 7186; 4502; 2688; 3725; 85363; 9636; 10673; 4793; 5770; 8718; 9246; 4600; 3107; 3082; 25939; 3136; 3434; 9021; 8809; 10581; 3119; 3383; 3569; 11213; 7412; 6464; 3669; 54739; 3113; 1440; 3718; 5295; 3659; 5971; 1154; 2634; 3459; 1973; 3115; 6196; 79155; 7850; 4939; 4791	458	458
6.39779407177e-17	4.92843403329e-14	Interferon alpha/beta signaling	Reactome	R-HSA-909733	HLA-H; HLA-C; HLA-B; HLA-A; HLA-G; HLA-F; MX1; IFIT3; RSAD2; IFIT1; STAT1; SAMHD1; IFIT2; OAS3; OAS2; ISG15; GBP2; IFITM3; IFITM2; IFITM1; MX2; OASL; IRF1; PTPN1; IRF3; XAF1; IRF7; SOCS3; IFI6; ISG20	3105; 4600; 3665; 54739; 3135; 9021; 6772; 3134; 9636; 8638; 3434; 3433; 3107; 3136; 3661; 2634; 3659; 91543; 3106; 2537; 3669; 4940; 3437; 25939; 8519; 4599; 10410; 4939; 5770; 10581	70	70
1.57133118637e-14	9.07836592927e-12	Interferon gamma signaling	Reactome	R-HSA-877300	HLA-H; MT2A; HLA-C; HLA-B; HLA-A; HLA-G; HLA-F; IFNGR1; STAT1; GBP4; OAS3; OAS2; HLA-DQB1; ICAM1; PML; HLA-DPB1; GBP3; GBP2; GBP1; HLA-DRB1; OASL; TRIM22; HLA-DRB5; VCAM1; PTPN1; TRIM45; IRF3; IRF1; IRF7; SOCS3; HLA-DPA1; TRIM5	7412; 3134; 5371; 5770; 3127; 3113; 6772; 85363; 8638; 3107; 4940; 115361; 3123; 2635; 3665; 80263; 10346; 3136; 3661; 9021; 3106; 3119; 3383; 3105; 3135; 2634; 3459; 2633; 3659; 3115; 4939; 4502	94	94
2.46692984707e-14	1.14021497532e-11	Epstein-Barr virus infection - Homo sapiens (human)	KEGG	path:hsa05169	TAP1; TAP2; HLA-C; HLA-B; HLA-A; PSMD6; PSMD1; HLA-F; PSMD2; RIPK1; IL6; DDX58; STAT3; STAT1; GADD45A; GADD45B; JUN; NFKBIB; OAS3; OAS2; HLA-DQB1; JAK3; ICAM1; FADD; RELB; MYC; CDKN1A; HLA-DPB1; TRAF2; NFKBIA; PIK3R1; HLA-G; HLA-DRB1; HLA-DRB5; ISG15; CXCL10; NFKB2; IRF3; RELA; IRF7; CCND3; TLR2; CDK2; HLA-DOB; HLA-DPA1; HES1; CCNA2; CALR	4609; 1026; 4616; 3383; 7186; 3105; 23586; 3107; 3112; 3113; 3627; 3119; 3123; 3127; 3134; 3135; 5707; 5708; 3661; 3665; 1647; 6772; 6774; 9861; 3718; 3725; 5295; 4791; 4792; 4793; 8737; 3106; 3280; 6890; 6891; 896; 3115; 811; 4939; 4940; 5970; 5971; 890; 8772; 9636; 7097; 1017; 3569	201	200
1.78431829129e-11	6.8725992853e-09	HSP90 chaperone cycle for steroid hormone receptors (SHR)	Reactome	R-HSA-3371497	FKBP4; NR3C1; DNAJA1; DNAJA4; HSPA1B; PTGES3; DNAJB1; HSPA8; HSP90AB1; FKBP5; HSP90AA1; STIP1; HSPA1L	55466; 10728; 3320; 10963; 3326; 3301; 3312; 2289; 2908; 2288; 3337; 3304; 3305	19	19
3.01656246209e-11	9.95896549983e-09	Herpes simplex infection - Homo sapiens (human)	KEGG	path:hsa05168	CCL2; TAP1; IFIH1; TAP2; HMGN1; NFKBIB; HLA-B; HLA-A; NFKBIA; HLA-G; HLA-F; IFNGR1; IFIT1; ARNTL; IL6; DDX58; STAT1; PILRA; JUN; HLA-C; OAS3; OAS2; HLA-DQB1; FADD; PML; RELA; C5; HLA-DPB1; TRAF2; HLA-DRB1; HLA-DRB5; PER3; PER2; IRF3; IRF7; SOCS3; TNFRSF1A; TLR2; CDK2; HLA-DOB; HLA-DPA1	7186; 3105; 23586; 3112; 3113; 3115; 3119; 3123; 3127; 3134; 3135; 8772; 3661; 3665; 3106; 6772; 64135; 3725; 8863; 8864; 4792; 4793; 6347; 3107; 727; 6890; 5371; 3459; 29992; 9021; 4939; 4940; 5970; 3434; 6891; 406; 7097; 3150; 7132; 3569; 1017	185	185
7.41545469865e-11	2.14213947607e-08	Attenuation phase	Reactome	R-HSA-3371568	HSF1; HSPH1; HSPA6; HSPB1; MRPL18; PTGES3; DNAJB1; HSPA8; DNAJB6; FKBP4; HSPA1B; HSP90AB1; HSP90AA1; SERPINH1; HSPA1L	2288; 10049; 3320; 3315; 3310; 3297; 871; 3305; 3304; 10808; 29074; 3326; 3312; 10728; 3337	28	28
1.17123034077e-10	3.00745924169e-08	Interferon alpha-beta signaling	Wikipathways	WP1835	IFITM3; IFITM2; XAF1; SAMHD1; IFI6; GBP2; IFITM1; RSAD2; ISG15; ISG20; IFIT3; IFIT2; IFIT1	10410; 2634; 2537; 3433; 3669; 3434; 3437; 10581; 25939; 54739; 91543; 8519; 9636	21	21
1.34561480517e-10	3.10971581475e-08	Immune System	Reactome	R-HSA-168256	TAP1; LIF; TAP2; DYNLL1; HSPA6; HSPA5; HSPA8; AGA; HBB; IL1R2; CHI3L1; S100A12; MICB; MICA; CPPED1; SUGT1; VPS35L; GSDMD; CD177; MIB2; HSP90AB1; OAS3; OAS2; FADD; ISG15; RELA; PIK3R1; METTL7A; C4A; IFITM3; HLA-DPB1; IFITM1; RNASE2; SHC1; CTSO; FPR1; GNLY; HLA-DRB1; OASL; TRIM22; HLA-DRB5; TNIP2; IL15RA; TNFRSF25; SERPINB1; GH1; PLD4; XAF1; SOCS3; NME2; TUBB4B; EIF4G1; CLEC2B; SLC2A3; SNAP29; C1QA; CSF3; TLR2; COLEC11; HGSNAT; NIT2; HLA-H; CGAS; NFKBIB; HLA-B; HLA-A; NFKBIA; MX2; HLA-F; HSP90B1; C1QB; UBE2L6; IFNGR1; CLTC; IFIT3; MAPKAPK2; IL1R1; KBTBD7; DDX58; C3AR1; PPM1B; SLC11A1; UBE3C; DEFA3; JUN; PILRA; HLA-DQB1; JAK3; C4B; GBP2; FBXL18; GBP1; FCN3; PSMD1; IL4R; GBP3; MRE11; ADA2; GBP4; UBA7; HERC6; PTPN1; TRIM45; KLRG1; IRF3; IRF1; IRF7; STAT1; TNFRSF1A; CDC26; NAPRT; EIF4A1; TRIM4; DTX3L; BTN3A2; BTN3A3; BTN3A1; ISG20; FBXO4; ANAPC13; SPSB2; TRIP12; TNFSF13B; FCER1G; STAT3; DHX58; IFIT2; HLA-C; IFI16; S100A9; S100A8; ICAM1; PLAUR; PML; NFKB2; FGR; C5; CISH; MVP; HLA-G; RPS6KA2; UBE2D3; TRIM69; FLT3LG; VCAM1; IRAK3; DET1; PSMD2; CDA; IFI6; ATP6V1E2; IL6; HLA-DOB; PNP; HLA-DPA1; HSP90AA1; PPIE; C1QC; IFIH1; RELB; MT2A; IFITM2; PRDX6; PSMD6; MX1; CAT; RIPK1; HSPA1B; BTN2A2; NLRC3; WASF2; CPNE1; SIGLEC10; RSAD2; NOD1; IFIT1; CRISPLD2; HK3; YWHAB; TRAF2; ATAD3B; IL18R1; IL32; ARMC8; HGF; LRG1; CASP4; SAMHD1; CASP1; TRIM5; CALR; FCGR3B; MMP9; LILRA6; MTOR; ATP6V0E2; LILRA5	3134; 4831; 5371; 3127; 7132; 83716; 847; 11119; 837; 10346; 3106; 90423; 834; 2357; 2537; 78989; 79168; 8519; 720; 2635; 115361; 3661; 9320; 10910; 6279; 10673; 4793; 55008; 83858; 9246; 1519; 4600; 6515; 10581; 3119; 2207; 116844; 9976; 10578; 246184; 11118; 140691; 3309; 3718; 122618; 80263; 142678; 2634; 100507436; 2215; 712; 5708; 4939; 4361; 3976; 23586; 2323; 5329; 79132; 3554; 85363; 8772; 3082; 3665; 4792; 978; 7097; 9588; 3659; 3043; 3326; 6772; 7184; 4318; 9961; 55070; 9636; 8809; 25939; 6280; 6556; 54739; 1973; 3113; 84078; 3115; 8904; 4860; 3601; 25847; 25840; 84727; 80028; 4940; 9342; 9861; 3569; 714; 10219; 155066; 3566; 89122; 8737; 6283; 3437; 51816; 55313; 3434; 197358; 2475; 57020; 8638; 811; 1981; 3123; 7318; 3112; 10392; 10163; 713; 3105; 10385; 3320; 6774; 7186; 4502; 3725; 1116; 9261; 91543; 3310; 7529; 151636; 727; 93100; 56954; 1668; 11213; 57126; 7412; 6464; 3669; 8547; 5971; 1154; 9235; 3459; 1440; 6196; 79155; 7850; 115004; 6891; 10384; 29992; 3312; 6036; 1992; 9021; 25852; 138050; 2268; 2633; 10410; 719; 10450; 3433; 8718; 175; 3428; 3135; 10383; 26272; 5970; 89790; 4599; 1213; 7323; 2688; 5770; 6890; 3107; 4277; 8655; 3136; 3304; 3383; 64135; 5495; 9690; 721; 353514; 3101; 79792; 5295; 5707; 4791	1840	1827
