p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
4.07440062992e-09	4.64489309122e-06	Interleukin-4 and Interleukin-13 signaling	Wikipathways	WP4066	ENSG00000108691; ENSG00000150907; ENSG00000112715; ENSG00000185499; ENSG00000110092; ENSG00000156127; ENSG00000077238; ENSG00000145675; ENSG00000073756; ENSG00000113916; ENSG00000125538; ENSG00000136244; ENSG00000118689; ENSG00000164692; ENSG00000128342	5743; 3553; 3566; 3569; 595; 10538; 2309; 2308; 7422; 604; 5295; 6347; 3976; 1278; 4582	97	97
7.89276651015e-09	4.64489309122e-06	Interleukin-10 signaling	Wikipathways	WP4063	ENSG00000108691; ENSG00000172724; ENSG00000169245; ENSG00000108342; ENSG00000073756; ENSG00000171051; ENSG00000125538; ENSG00000115590; ENSG00000128342; ENSG00000136244	7850; 5743; 3553; 6347; 3976; 6363; 1440; 3627; 3569; 2357	38	38
2.29357284084e-08	8.99845077891e-06	Folate Metabolism	Wikipathways	WP176	ENSG00000206172; ENSG00000108691; ENSG00000065911; ENSG00000176153; ENSG00000171105; ENSG00000160200; ENSG00000211445; ENSG00000077150; ENSG00000125538; ENSG00000136244; ENSG00000116761; ENSG00000112096	10797; 6347; 875; 3569; 3643; 2877; 1491; 2878; 6648; 4791; 3039; 3553	66	66
4.58333411213e-08	1.34864606249e-05	Cytokine Signaling in Immune system	Reactome	R-HSA-1280215	ENSG00000125347; ENSG00000185950; ENSG00000100385; ENSG00000223865; ENSG00000111331; ENSG00000108342; ENSG00000089127; ENSG00000184979; ENSG00000112964; ENSG00000120899; ENSG00000071242; ENSG00000107968; ENSG00000108984; ENSG00000125148; ENSG00000136244; ENSG00000077150; ENSG00000104228; ENSG00000023445; ENSG00000100906; ENSG00000125657; ENSG00000104856; ENSG00000077238; ENSG00000145675; ENSG00000204632; ENSG00000128342; ENSG00000090376; ENSG00000115590; ENSG00000125538; ENSG00000114737; ENSG00000105246; ENSG00000134070	3976; 2185; 3553; 11274; 4940; 4792; 8744; 3566; 3656; 3560; 330; 23087; 8660; 3135; 4502; 4938; 2690; 3569; 11213; 10148; 1440; 5295; 5608; 3659; 1326; 5971; 1154; 3115; 6196; 7850; 4791	458	458
1.03042524411e-07	2.42562102464e-05	Metallothioneins bind metals	Reactome	R-HSA-5661231	ENSG00000187193; ENSG00000169715; ENSG00000205362; ENSG00000125148; ENSG00000205364; ENSG00000125144	4501; 4495; 4493; 4499; 4502; 4489	12	12
1.69995678122e-07	3.24411222159e-05	TNF signaling pathway - Homo sapiens (human)	KEGG	path:hsa04668	ENSG00000125347; ENSG00000108691; ENSG00000100906; ENSG00000107968; ENSG00000023445; ENSG00000169245; ENSG00000069399; ENSG00000108984; ENSG00000125538; ENSG00000073756; ENSG00000157613; ENSG00000145675; ENSG00000128342; ENSG00000136244	3627; 3659; 602; 5743; 5295; 4792; 6347; 1326; 330; 90993; 3976; 3553; 5608; 3569	110	110
1.9293785515e-07	3.24411222159e-05	Nuclear Receptors Meta-Pathway	Wikipathways	WP2882	ENSG00000185950; ENSG00000144476; ENSG00000004799; ENSG00000059804; ENSG00000073756; ENSG00000134202; ENSG00000108691; ENSG00000198848; ENSG00000140465; ENSG00000134107; ENSG00000104635; ENSG00000077150; ENSG00000023445; ENSG00000108602; ENSG00000142583; ENSG00000211445; ENSG00000150907; ENSG00000125538; ENSG00000069702; ENSG00000176153; ENSG00000129757; ENSG00000099984; ENSG00000131389; ENSG00000110092	218; 6515; 5743; 1543; 595; 1066; 1028; 7049; 6518; 2308; 3553; 2877; 330; 6533; 4791; 57007; 2953; 8660; 2947; 6347; 5166; 23516; 2878; 8553	316	315
2.26833802729e-07	3.33729232266e-05	Beta1 integrin cell surface interactions	PID	integrin1_pathway	ENSG00000091136; ENSG00000112715; ENSG00000143127; ENSG00000169031; ENSG00000130635; ENSG00000122861; ENSG00000168542; ENSG00000108821; ENSG00000116962; ENSG00000164692; ENSG00000053747	1277; 3909; 1278; 5328; 8515; 7422; 3912; 1281; 1285; 4811; 1289	66	66
3.20597460544e-07	4.19270234512e-05	Selenium Micronutrient Network	Wikipathways	WP15	ENSG00000206172; ENSG00000108691; ENSG00000176153; ENSG00000171105; ENSG00000160200; ENSG00000211445; ENSG00000077150; ENSG00000073756; ENSG00000125538; ENSG00000136244; ENSG00000116761; ENSG00000112096	6347; 875; 6648; 3569; 2877; 2878; 3643; 1491; 4791; 3039; 5743; 3553	83	83
5.16974136008e-07	5.6399687603e-05	Inflammatory Response Pathway	Wikipathways	WP453	ENSG00000211890; ENSG00000100385; ENSG00000211895; ENSG00000077238; ENSG00000168542; ENSG00000091136; ENSG00000164692; ENSG00000108821	3494; 3493; 1278; 3912; 1277; 3566; 3560; 1281	33	33
