p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.53222879184e-21	1.77509238308e-18	Interferon Signaling	Reactome	R-HSA-913531	ENSG00000223865; ENSG00000206503; ENSG00000161960; ENSG00000111335; ENSG00000089127; ENSG00000119917; ENSG00000126709; ENSG00000134321; ENSG00000231389; ENSG00000125148; ENSG00000107201; ENSG00000185745; ENSG00000206341; ENSG00000117228; ENSG00000101347; ENSG00000138032; ENSG00000204632; ENSG00000119922; ENSG00000117226; ENSG00000111331; ENSG00000134253; ENSG00000182179; ENSG00000187608; ENSG00000132530; ENSG00000157601; ENSG00000196126	9636; 3434; 5495; 3433; 4599; 54739; 4938; 3113; 4940; 3123; 2635; 7318; 25939; 80263; 3136; 91543; 23586; 3105; 3135; 2633; 1973; 3115; 2537; 3437; 4939; 4502	158	158
4.23429899586e-19	1.48412179805e-16	Cytokine Signaling in Immune system	Reactome	R-HSA-1280215	ENSG00000223865; ENSG00000206503; ENSG00000145675; ENSG00000161960; ENSG00000111335; ENSG00000115590; ENSG00000089127; ENSG00000104825; ENSG00000119917; ENSG00000126709; ENSG00000134321; ENSG00000019991; ENSG00000231389; ENSG00000125148; ENSG00000137752; ENSG00000168610; ENSG00000077150; ENSG00000107201; ENSG00000185745; ENSG00000105639; ENSG00000104856; ENSG00000206341; ENSG00000117228; ENSG00000101347; ENSG00000138032; ENSG00000102524; ENSG00000204632; ENSG00000119922; ENSG00000117226; ENSG00000111331; ENSG00000134253; ENSG00000071242; ENSG00000182179; ENSG00000187608; ENSG00000132530; ENSG00000157601; ENSG00000196126	5495; 4940; 834; 80263; 23586; 2537; 3437; 3433; 2633; 3123; 2635; 7318; 91543; 3105; 3135; 4599; 6774; 4502; 9636; 10673; 4793; 4938; 3082; 25939; 3136; 3434; 54739; 3113; 3718; 5295; 5971; 1973; 3115; 6196; 7850; 4939; 4791	458	458
1.59504207996e-14	3.72708166016e-12	Interferon alpha/beta signaling	Reactome	R-HSA-909733	ENSG00000185745; ENSG00000206341; ENSG00000111331; ENSG00000126709; ENSG00000134321; ENSG00000187608; ENSG00000206503; ENSG00000101347; ENSG00000132530; ENSG00000119917; ENSG00000157601; ENSG00000089127; ENSG00000204632; ENSG00000111335; ENSG00000119922	3105; 54739; 3135; 4938; 9636; 3434; 3433; 3136; 91543; 2537; 4940; 3437; 25939; 4599; 4939	70	70
1.51555898242e-10	2.65601711669e-08	Interferon alpha-beta signaling	Wikipathways	WP1835	ENSG00000185745; ENSG00000126709; ENSG00000134321; ENSG00000187608; ENSG00000101347; ENSG00000132530; ENSG00000119922; ENSG00000119917	2537; 3433; 3434; 3437; 25939; 54739; 91543; 9636	21	21
3.23748377166e-10	4.53895224786e-08	Interferon gamma signaling	Reactome	R-HSA-877300	ENSG00000206341; ENSG00000134253; ENSG00000231389; ENSG00000223865; ENSG00000206503; ENSG00000111331; ENSG00000117228; ENSG00000111335; ENSG00000125148; ENSG00000204632; ENSG00000089127; ENSG00000196126; ENSG00000117226	4938; 3113; 4940; 3123; 2635; 80263; 3136; 3105; 3135; 2633; 3115; 4939; 4502	94	94
1.0335147621e-08	1.20748974706e-06	Epstein-Barr virus infection - Homo sapiens (human)	KEGG	path:hsa05169	ENSG00000111331; ENSG00000104856; ENSG00000231389; ENSG00000223865; ENSG00000206503; ENSG00000111335; ENSG00000105639; ENSG00000089127; ENSG00000145675; ENSG00000204632; ENSG00000168610; ENSG00000196126; ENSG00000187608; ENSG00000104825; ENSG00000077150; ENSG00000107201	3105; 23586; 3113; 3123; 3135; 6774; 3718; 5295; 4791; 4793; 3115; 4938; 4939; 4940; 5971; 9636	201	200
9.40237229331e-08	8.23802329061e-06	Immune System	Reactome	R-HSA-168256	ENSG00000111801; ENSG00000223865; ENSG00000111331; ENSG00000132530; ENSG00000122861; ENSG00000161960; ENSG00000111335; ENSG00000171051; ENSG00000026950; ENSG00000089127; ENSG00000104825; ENSG00000198919; ENSG00000119917; ENSG00000185432; ENSG00000126709; ENSG00000169385; ENSG00000134321; ENSG00000019991; ENSG00000145675; ENSG00000117592; ENSG00000231389; ENSG00000125148; ENSG00000204632; ENSG00000137752; ENSG00000168610; ENSG00000077150; ENSG00000107201; ENSG00000185745; ENSG00000138642; ENSG00000114098; ENSG00000104856; ENSG00000206503; ENSG00000206341; ENSG00000117228; ENSG00000101347; ENSG00000138032; ENSG00000102524; ENSG00000115590; ENSG00000119922; ENSG00000117226; ENSG00000018280; ENSG00000134253; ENSG00000071242; ENSG00000182179; ENSG00000187608; ENSG00000186470; ENSG00000140543; ENSG00000105639; ENSG00000157601; ENSG00000196126; ENSG00000011028	11119; 834; 2357; 2537; 2635; 10673; 4793; 55008; 11118; 3718; 80263; 4939; 23586; 3082; 9588; 55070; 9636; 4938; 5328; 9666; 25939; 9902; 6556; 54739; 1973; 3113; 3115; 25840; 4940; 3437; 3434; 3123; 7318; 3105; 6774; 4502; 91543; 5971; 6196; 7850; 10384; 6036; 25852; 2633; 3433; 3135; 4599; 3136; 5495; 5295; 4791	1840	1816
1.05766347526e-07	8.23802329061e-06	ISG15 antiviral mechanism	Reactome	R-HSA-1169408	ENSG00000185745; ENSG00000182179; ENSG00000187608; ENSG00000161960; ENSG00000138032; ENSG00000157601; ENSG00000107201	9636; 5495; 1973; 3434; 23586; 4599; 7318	30	30
1.05766347526e-07	8.23802329061e-06	Antiviral mechanism by IFN-stimulated genes	Reactome	R-HSA-1169410	ENSG00000185745; ENSG00000182179; ENSG00000187608; ENSG00000161960; ENSG00000138032; ENSG00000157601; ENSG00000107201	9636; 5495; 1973; 3434; 23586; 4599; 7318	30	30
2.95063660023e-07	2.06839625676e-05	Metallothioneins bind metals	Reactome	R-HSA-5661231	ENSG00000205362; ENSG00000187193; ENSG00000125148; ENSG00000205364; ENSG00000169715	4501; 4493; 4499; 4502; 4489	12	12
